timestamp,source_port,destination_port,protocol,action,bytes_sent,bytes_received,threat_level
2025-06-01T05:43:02Z,10458,53,UDP,DROP,2806,7991,HIGH
2025-06-01T03:20:23Z,41509,25,TCP,BLOCK,2740,9081,LOW
2025-06-03T07:26:44Z,42561,80,TCP,DROP,3134,2542,CRITICAL
2025-06-04T20:12:06Z,6022,8080,UDP,ALLOW,446,8645,LOW
2025-06-04T23:21:04Z,31787,8080,UDP,DROP,1013,2950,LOW
2025-06-02T16:36:11Z,39985,53,UDP,DROP,1970,13123,CRITICAL
2025-06-03T22:44:39Z,6178,80,ICMP,ALLOW,436,12530,HIGH
2025-06-01T21:50:36Z,23045,25,TCP,ALLOW,454,5134,LOW
2025-06-03T23:26:03Z,25822,53,UDP,ALLOW,1590,11226,LOW
2025-06-01T06:41:50Z,43158,80,UDP,BLOCK,755,8801,CRITICAL
2025-06-01T01:15:52Z,2741,8080,TCP,BLOCK,1620,761,HIGH
2025-06-03T15:56:19Z,5522,443,TCP,BLOCK,1534,4088,MEDIUM
2025-06-04T11:48:09Z,61702,25,UDP,BLOCK,2480,7283,HIGH
2025-06-03T17:03:13Z,52351,8080,TCP,DROP,3314,4920,LOW
2025-06-02T22:05:51Z,32634,443,TCP,BLOCK,3988,13241,MEDIUM
2025-06-02T00:45:18Z,1177,21,ICMP,BLOCK,3000,3503,CRITICAL
2025-06-02T16:12:48Z,21994,25,ICMP,DROP,4560,6993,CRITICAL
2025-06-03T06:16:27Z,28938,25,TCP,DROP,1001,4615,HIGH
2025-06-01T20:35:45Z,35368,8080,TCP,DROP,2583,11841,HIGH
2025-06-02T20:24:44Z,26421,53,UDP,DROP,4482,3114,CRITICAL
2025-06-03T21:01:59Z,19940,22,ICMP,BLOCK,2865,13704,HIGH
2025-06-04T07:05:03Z,29530,21,UDP,DROP,618,14209,HIGH
2025-06-03T13:12:14Z,9724,22,ICMP,BLOCK,2476,12558,CRITICAL
2025-06-01T07:02:57Z,46491,80,TCP,DROP,2569,2874,LOW
2025-06-01T17:12:44Z,36145,22,ICMP,BLOCK,2039,6353,HIGH
2025-06-02T05:03:54Z,22851,80,UDP,DROP,3770,247,LOW
2025-06-02T15:23:06Z,27818,25,ICMP,DROP,333,347,LOW
2025-06-04T10:13:11Z,29953,80,ICMP,DROP,4856,5176,CRITICAL
2025-06-03T23:16:13Z,58492,8080,UDP,ALLOW,96,12400,MEDIUM
2025-06-01T04:01:33Z,18800,53,TCP,BLOCK,127,11513,MEDIUM
2025-06-03T01:40:04Z,35245,8080,TCP,BLOCK,1410,1726,LOW
2025-06-04T08:05:51Z,14072,22,ICMP,DROP,1775,5215,CRITICAL
2025-06-02T14:50:53Z,51947,25,TCP,DROP,4861,13745,MEDIUM
2025-06-01T02:42:53Z,44732,21,UDP,DROP,4948,2619,HIGH
2025-06-04T23:12:13Z,59555,3306,TCP,ALLOW,1339,1747,CRITICAL
2025-06-01T11:10:59Z,2396,21,ICMP,ALLOW,2539,2697,HIGH
2025-06-02T20:11:42Z,25048,22,ICMP,DROP,3993,9046,MEDIUM
2025-06-03T10:08:02Z,41924,53,ICMP,DROP,3236,7399,CRITICAL
2025-06-01T04:58:20Z,25301,80,TCP,ALLOW,3084,4763,LOW
2025-06-03T05:13:03Z,21444,21,UDP,ALLOW,1668,8536,CRITICAL
2025-06-02T15:31:00Z,63070,3306,ICMP,DROP,954,5048,MEDIUM
2025-06-02T17:23:33Z,36733,8080,ICMP,BLOCK,4469,1206,HIGH
2025-06-02T01:05:39Z,34623,443,TCP,DROP,629,544,HIGH
2025-06-04T20:05:43Z,48719,21,ICMP,DROP,236,1271,LOW
2025-06-01T04:46:04Z,32496,53,UDP,DROP,1398,12396,HIGH
2025-06-03T03:55:54Z,38864,53,UDP,DROP,2640,9168,HIGH
2025-06-02T21:45:41Z,12877,3306,UDP,ALLOW,1480,604,CRITICAL
2025-06-02T19:33:48Z,18318,53,UDP,ALLOW,2556,14863,CRITICAL
2025-06-03T23:08:53Z,44258,3306,TCP,DROP,1803,14798,HIGH
2025-06-03T00:40:54Z,44552,21,TCP,BLOCK,2418,12541,MEDIUM
2025-06-03T00:57:59Z,33569,443,TCP,DROP,431,14213,MEDIUM
2025-06-02T07:14:32Z,64944,25,UDP,ALLOW,2321,11627,LOW
2025-06-01T19:29:38Z,43301,21,TCP,DROP,2142,10413,MEDIUM
2025-06-02T12:53:09Z,43790,21,UDP,BLOCK,4854,4594,CRITICAL
2025-06-02T09:45:12Z,44967,22,TCP,ALLOW,553,3667,HIGH
2025-06-02T08:32:54Z,50529,25,TCP,ALLOW,4365,14716,HIGH
2025-06-04T01:16:57Z,42319,53,TCP,ALLOW,2448,1958,MEDIUM
2025-06-04T08:59:16Z,6966,8080,UDP,DROP,4260,6703,HIGH
2025-06-03T15:59:06Z,18768,80,TCP,BLOCK,1449,12295,MEDIUM
2025-06-03T00:54:34Z,31478,22,UDP,ALLOW,4346,8426,LOW
2025-06-03T21:43:30Z,28185,25,TCP,BLOCK,3616,9304,LOW
2025-06-02T11:46:32Z,3908,3306,UDP,BLOCK,4568,9337,HIGH
2025-06-02T06:37:16Z,18088,22,ICMP,DROP,2475,6808,MEDIUM
2025-06-04T09:26:27Z,37249,3306,ICMP,DROP,145,7446,MEDIUM
2025-06-04T15:20:59Z,4076,53,TCP,BLOCK,3443,14678,LOW
2025-06-03T00:21:45Z,15555,25,ICMP,BLOCK,2384,7205,MEDIUM
2025-06-01T20:06:44Z,58084,53,ICMP,ALLOW,2574,13738,HIGH
2025-06-01T16:39:05Z,58315,3306,ICMP,DROP,4559,12867,CRITICAL
2025-06-02T05:40:29Z,52717,443,TCP,ALLOW,455,14878,MEDIUM
2025-06-03T11:48:12Z,55995,22,ICMP,ALLOW,334,5033,CRITICAL
2025-06-01T04:37:38Z,34254,25,ICMP,ALLOW,622,9689,MEDIUM
2025-06-04T07:33:50Z,23014,8080,ICMP,ALLOW,2051,7197,HIGH
2025-06-04T12:26:17Z,36476,53,ICMP,DROP,4358,12417,CRITICAL
2025-06-01T17:06:26Z,12536,25,ICMP,ALLOW,2458,10562,HIGH
2025-06-02T02:03:21Z,39056,80,UDP,ALLOW,4608,2175,LOW
2025-06-01T04:48:55Z,52824,8080,TCP,DROP,2634,1463,LOW
2025-06-01T09:19:07Z,39486,21,UDP,DROP,2660,1920,CRITICAL
2025-06-02T07:35:49Z,31080,21,ICMP,DROP,4024,14237,MEDIUM
2025-06-01T17:54:49Z,22587,80,TCP,DROP,3831,8792,MEDIUM
2025-06-02T21:53:49Z,29950,25,UDP,ALLOW,3140,13370,HIGH
2025-06-01T23:01:21Z,38522,80,TCP,DROP,3764,10706,LOW
2025-06-03T12:58:32Z,33218,21,ICMP,ALLOW,1976,5877,HIGH
2025-06-04T16:03:52Z,58407,443,ICMP,ALLOW,2770,2914,HIGH
2025-06-01T13:00:37Z,24964,8080,TCP,ALLOW,595,3334,LOW
2025-06-04T05:49:24Z,11459,3306,ICMP,ALLOW,4198,14309,MEDIUM
2025-06-01T05:00:00Z,4730,443,UDP,ALLOW,1038,5149,LOW
2025-06-01T02:05:59Z,20394,22,TCP,DROP,4508,83,MEDIUM
2025-06-04T06:23:00Z,60040,3306,TCP,DROP,1533,2101,HIGH
2025-06-04T11:24:51Z,39632,80,ICMP,ALLOW,344,8997,HIGH
2025-06-02T04:59:28Z,59248,8080,UDP,DROP,2518,7927,HIGH
2025-06-04T13:44:47Z,21930,21,TCP,ALLOW,2487,7141,CRITICAL
2025-06-01T05:39:44Z,21405,53,TCP,ALLOW,692,570,LOW
2025-06-02T19:31:52Z,50533,21,UDP,DROP,4572,3758,CRITICAL
2025-06-02T11:32:38Z,40119,443,UDP,DROP,3526,11453,HIGH
2025-06-04T15:22:20Z,34923,3306,ICMP,ALLOW,2070,3322,MEDIUM
2025-06-01T17:22:42Z,9826,25,ICMP,DROP,2158,1265,HIGH
2025-06-02T00:49:40Z,56748,3306,TCP,BLOCK,2054,14130,HIGH
2025-06-03T11:18:29Z,59498,53,TCP,BLOCK,4209,4345,MEDIUM
2025-06-02T01:30:18Z,31649,21,ICMP,DROP,3756,9770,MEDIUM
2025-06-02T22:42:33Z,33366,443,UDP,BLOCK,1132,14525,CRITICAL
2025-06-03T00:41:44Z,49518,53,TCP,BLOCK,303,9190,CRITICAL
2025-06-01T14:04:02Z,21365,80,TCP,ALLOW,4097,9127,HIGH
2025-06-01T07:31:27Z,26193,53,ICMP,ALLOW,1131,4383,MEDIUM
2025-06-02T02:24:51Z,28838,3306,ICMP,DROP,2068,1794,MEDIUM
2025-06-03T07:50:01Z,25008,53,UDP,DROP,2935,7475,LOW
2025-06-02T18:02:20Z,32549,443,UDP,ALLOW,1453,7909,LOW
2025-06-03T19:33:30Z,30673,80,ICMP,DROP,3373,2315,LOW
2025-06-02T19:24:40Z,16229,8080,TCP,ALLOW,4964,325,MEDIUM
2025-06-03T10:22:48Z,54454,8080,ICMP,ALLOW,3407,12128,CRITICAL
2025-06-03T18:52:36Z,14584,8080,TCP,ALLOW,4902,4501,CRITICAL
2025-06-03T19:34:15Z,63293,22,UDP,ALLOW,4763,5869,HIGH
2025-06-01T06:49:12Z,4729,25,TCP,ALLOW,2886,2138,MEDIUM
2025-06-03T03:44:21Z,57388,80,TCP,DROP,4794,1453,HIGH
2025-06-01T14:59:10Z,12158,25,UDP,ALLOW,2321,14714,MEDIUM
2025-06-04T22:06:34Z,26705,443,TCP,ALLOW,157,3093,MEDIUM
2025-06-04T14:00:27Z,3897,25,ICMP,DROP,2472,4475,LOW
2025-06-03T07:06:58Z,32617,3306,TCP,DROP,91,12581,CRITICAL
2025-06-03T18:58:36Z,27510,3306,TCP,DROP,1099,3045,LOW
2025-06-04T19:00:23Z,62012,443,UDP,DROP,704,3380,MEDIUM
2025-06-01T17:46:21Z,64854,8080,UDP,DROP,4900,7307,MEDIUM
2025-06-01T21:51:06Z,45509,53,TCP,BLOCK,3555,1817,LOW
2025-06-01T11:42:35Z,1217,80,UDP,DROP,3805,14344,MEDIUM
2025-06-03T06:13:13Z,59667,25,UDP,DROP,3345,9851,HIGH
2025-06-01T20:21:27Z,62262,3306,TCP,ALLOW,3324,2282,LOW
2025-06-01T16:18:39Z,63195,21,TCP,DROP,3582,6107,CRITICAL
2025-06-03T17:00:40Z,36373,25,UDP,BLOCK,3348,1837,LOW
2025-06-01T11:52:37Z,24155,80,UDP,BLOCK,2178,5376,CRITICAL
2025-06-02T06:48:15Z,28411,443,ICMP,BLOCK,1963,2840,CRITICAL
2025-06-01T08:20:33Z,28990,8080,ICMP,ALLOW,4524,855,MEDIUM
2025-06-01T03:15:12Z,64788,22,ICMP,BLOCK,1953,2842,LOW
2025-06-01T10:21:43Z,64601,25,UDP,DROP,1529,5351,HIGH
2025-06-02T22:13:23Z,5832,21,ICMP,BLOCK,1517,559,LOW
2025-06-01T02:00:07Z,36792,8080,UDP,BLOCK,3038,8328,LOW
2025-06-01T08:44:11Z,17028,443,UDP,BLOCK,1203,9181,CRITICAL
2025-06-02T10:25:06Z,38268,21,ICMP,DROP,963,5026,HIGH
2025-06-01T06:54:25Z,19573,443,UDP,ALLOW,680,11565,MEDIUM
2025-06-01T11:05:18Z,33405,8080,UDP,BLOCK,3369,2439,MEDIUM
2025-06-01T22:55:46Z,58467,8080,UDP,BLOCK,739,7955,MEDIUM
2025-06-03T02:16:20Z,61212,443,ICMP,ALLOW,2062,690,CRITICAL
2025-06-01T21:39:46Z,1161,8080,ICMP,BLOCK,111,1721,CRITICAL
2025-06-02T11:41:28Z,26100,80,UDP,ALLOW,2779,6667,CRITICAL
2025-06-02T00:06:47Z,14698,80,TCP,DROP,3902,74,HIGH
2025-06-01T22:52:54Z,19454,25,TCP,DROP,1752,11322,LOW
2025-06-03T03:02:47Z,29712,443,TCP,ALLOW,4024,2150,HIGH
2025-06-03T15:38:24Z,26305,80,ICMP,DROP,2136,13713,LOW
2025-06-01T08:42:28Z,24451,8080,ICMP,DROP,1880,12244,CRITICAL
2025-06-01T05:17:22Z,2382,8080,TCP,DROP,3311,7094,HIGH
2025-06-03T13:46:59Z,23586,22,ICMP,ALLOW,4287,6447,MEDIUM
2025-06-01T20:51:38Z,20389,22,UDP,ALLOW,1618,9018,CRITICAL
2025-06-03T04:22:40Z,61009,25,UDP,BLOCK,4776,14845,LOW
2025-06-04T05:05:36Z,29535,443,ICMP,ALLOW,2786,13744,HIGH
2025-06-04T14:20:06Z,35796,80,UDP,BLOCK,776,9859,LOW
2025-06-03T17:06:24Z,51660,8080,TCP,DROP,4309,10239,MEDIUM
2025-06-03T16:29:59Z,13724,21,TCP,BLOCK,4068,3539,LOW
2025-06-04T10:54:29Z,57647,22,TCP,ALLOW,1868,1938,HIGH
2025-06-02T19:41:12Z,60512,80,UDP,DROP,2632,5067,LOW
2025-06-01T11:58:00Z,34945,3306,UDP,BLOCK,962,9716,MEDIUM
2025-06-02T13:55:58Z,5210,80,ICMP,BLOCK,291,5509,MEDIUM
2025-06-01T09:59:43Z,23556,22,ICMP,BLOCK,1799,6269,CRITICAL
2025-06-04T10:31:09Z,11634,80,UDP,BLOCK,372,10613,HIGH
2025-06-02T19:47:40Z,44945,8080,ICMP,BLOCK,3590,9720,CRITICAL
2025-06-02T10:31:34Z,32347,22,ICMP,BLOCK,1998,13646,CRITICAL
2025-06-04T00:18:14Z,35488,3306,TCP,DROP,164,13835,HIGH
2025-06-04T11:23:16Z,51774,53,TCP,BLOCK,1103,1134,LOW
2025-06-03T08:37:08Z,39593,21,TCP,DROP,3643,2082,CRITICAL
2025-06-01T16:22:36Z,10931,53,TCP,BLOCK,3029,14528,CRITICAL
2025-06-02T18:30:28Z,55610,22,TCP,ALLOW,902,1725,LOW
2025-06-04T12:49:30Z,60696,8080,TCP,DROP,3605,9781,HIGH
2025-06-04T11:04:43Z,62755,443,ICMP,ALLOW,1208,6130,HIGH
2025-06-04T03:47:15Z,8736,3306,ICMP,BLOCK,4998,3887,HIGH
2025-06-01T10:00:58Z,6544,21,UDP,BLOCK,573,581,HIGH
2025-06-02T16:19:09Z,52885,80,TCP,DROP,1007,10285,LOW
2025-06-04T14:51:00Z,31446,21,TCP,DROP,1470,616,LOW
2025-06-04T13:47:44Z,58483,3306,UDP,DROP,2999,13532,HIGH
2025-06-03T01:48:27Z,9759,25,UDP,BLOCK,4489,6159,LOW
2025-06-02T01:12:59Z,17930,80,UDP,ALLOW,395,7813,HIGH
2025-06-03T07:08:27Z,7566,80,UDP,DROP,576,14707,CRITICAL
2025-06-04T00:56:24Z,16152,80,TCP,DROP,779,327,LOW
2025-06-04T12:55:49Z,43235,443,TCP,ALLOW,2389,5326,CRITICAL
2025-06-04T11:12:00Z,32288,80,UDP,BLOCK,771,13904,MEDIUM
2025-06-01T21:23:48Z,14075,8080,UDP,ALLOW,4587,10102,LOW
2025-06-04T12:54:14Z,48341,443,TCP,BLOCK,3514,7504,CRITICAL
2025-06-02T04:22:12Z,5909,53,ICMP,ALLOW,1165,11768,CRITICAL
2025-06-04T09:06:08Z,31358,25,TCP,DROP,3071,8982,HIGH
2025-06-03T09:50:29Z,12412,3306,TCP,ALLOW,1347,6653,MEDIUM
2025-06-04T11:35:26Z,41975,3306,TCP,DROP,3202,13974,HIGH
2025-06-01T09:39:51Z,41778,80,TCP,DROP,256,14253,HIGH
2025-06-03T21:25:06Z,10568,443,UDP,BLOCK,1436,7410,HIGH
2025-06-01T09:41:57Z,64451,22,TCP,BLOCK,2043,3821,LOW
2025-06-04T01:53:45Z,47738,53,UDP,DROP,3892,10119,CRITICAL
2025-06-02T18:06:57Z,38784,53,TCP,DROP,1722,7333,HIGH
2025-06-01T12:18:49Z,51725,21,ICMP,DROP,4577,187,HIGH
2025-06-03T16:34:28Z,64839,3306,ICMP,DROP,501,1537,HIGH
2025-06-03T15:26:21Z,61252,8080,TCP,ALLOW,4570,406,MEDIUM
2025-06-01T15:45:03Z,5866,25,TCP,ALLOW,829,12448,LOW
2025-06-04T16:55:57Z,1230,53,TCP,DROP,2563,4701,CRITICAL
2025-06-02T21:04:05Z,35890,53,UDP,DROP,337,9362,MEDIUM
2025-06-03T04:06:33Z,25945,80,UDP,BLOCK,3669,10366,LOW
2025-06-02T16:59:55Z,48528,22,ICMP,ALLOW,4669,4370,HIGH
2025-06-01T01:28:36Z,20716,25,ICMP,BLOCK,1535,7005,CRITICAL
2025-06-01T00:35:06Z,46534,25,ICMP,DROP,4026,542,MEDIUM
2025-06-01T16:36:13Z,13791,80,TCP,ALLOW,480,11551,HIGH
2025-06-04T10:32:38Z,11159,21,TCP,DROP,4942,8383,HIGH
2025-06-02T01:57:24Z,60943,443,TCP,DROP,4727,6405,LOW
2025-06-01T17:53:23Z,42776,22,ICMP,DROP,3311,5098,HIGH
2025-06-04T22:54:28Z,17463,22,TCP,DROP,3044,700,LOW
2025-06-03T16:37:52Z,3099,22,ICMP,BLOCK,3450,12163,HIGH
2025-06-03T18:03:38Z,40064,8080,ICMP,ALLOW,1830,2029,CRITICAL
2025-06-03T09:54:11Z,52399,21,TCP,BLOCK,1501,4944,CRITICAL
2025-06-03T13:18:39Z,39456,8080,TCP,DROP,996,459,CRITICAL
2025-06-02T06:08:18Z,10024,8080,UDP,DROP,3118,4913,CRITICAL
2025-06-03T05:27:27Z,3772,21,TCP,BLOCK,502,8504,MEDIUM
2025-06-02T02:10:37Z,51157,8080,UDP,ALLOW,2133,2057,CRITICAL
2025-06-03T23:46:45Z,31330,8080,ICMP,ALLOW,680,12977,LOW
2025-06-03T20:00:56Z,48634,21,ICMP,DROP,665,91,LOW
2025-06-03T04:44:13Z,37979,80,UDP,ALLOW,4288,14666,LOW
2025-06-02T15:10:29Z,24043,8080,TCP,DROP,785,2537,CRITICAL
2025-06-01T04:53:40Z,4426,443,ICMP,BLOCK,3956,15000,CRITICAL
2025-06-02T23:23:35Z,64172,21,ICMP,ALLOW,4938,11801,HIGH
2025-06-03T15:43:25Z,64597,80,ICMP,BLOCK,2461,11586,MEDIUM
2025-06-04T18:11:42Z,20488,8080,UDP,BLOCK,1617,5418,MEDIUM
2025-06-01T05:26:24Z,56371,53,UDP,ALLOW,4417,14198,LOW
2025-06-04T15:03:42Z,33434,3306,ICMP,DROP,1005,5179,CRITICAL
2025-06-01T09:47:55Z,20692,3306,UDP,BLOCK,3992,5607,MEDIUM
2025-06-04T14:00:44Z,17458,8080,TCP,ALLOW,2387,5952,HIGH
2025-06-01T14:42:04Z,32815,22,ICMP,ALLOW,398,88,LOW
2025-06-03T04:45:02Z,29082,443,UDP,BLOCK,2192,2101,MEDIUM
2025-06-01T20:28:21Z,12316,53,ICMP,DROP,1013,9708,MEDIUM
2025-06-01T08:30:03Z,6396,53,UDP,DROP,3234,4125,MEDIUM
2025-06-01T08:58:03Z,38205,25,UDP,DROP,1744,7695,LOW
2025-06-02T20:52:20Z,63861,80,ICMP,BLOCK,4097,9460,CRITICAL
2025-06-01T10:35:52Z,45623,3306,ICMP,ALLOW,1333,3510,HIGH
2025-06-04T16:57:09Z,10777,8080,UDP,BLOCK,4298,13545,LOW
2025-06-02T00:38:10Z,43758,53,ICMP,ALLOW,319,4898,HIGH
2025-06-01T03:41:10Z,26375,8080,ICMP,ALLOW,4021,12649,LOW
2025-06-02T16:11:24Z,52077,8080,TCP,ALLOW,2744,767,MEDIUM
2025-06-03T05:52:54Z,40350,53,UDP,BLOCK,2047,948,MEDIUM
2025-06-01T04:30:24Z,18045,53,UDP,ALLOW,3003,10848,LOW
2025-06-04T14:39:37Z,10843,8080,TCP,ALLOW,4167,12278,CRITICAL
2025-06-04T20:26:53Z,43497,80,ICMP,BLOCK,4644,4675,LOW
2025-06-01T09:14:40Z,22147,3306,ICMP,DROP,1193,6193,CRITICAL
2025-06-02T20:26:03Z,27106,21,UDP,DROP,3490,2730,HIGH
2025-06-02T01:44:48Z,29661,25,TCP,DROP,2132,7094,HIGH
2025-06-03T06:26:51Z,39353,3306,UDP,BLOCK,120,10652,MEDIUM
2025-06-03T03:07:02Z,40568,443,ICMP,DROP,2863,886,HIGH
2025-06-04T02:38:55Z,8863,8080,UDP,BLOCK,3321,3962,HIGH
2025-06-04T08:36:36Z,12992,21,ICMP,BLOCK,563,13495,LOW
2025-06-03T04:26:44Z,17681,53,ICMP,BLOCK,1323,8868,LOW
2025-06-01T15:37:56Z,46932,3306,UDP,ALLOW,4412,8711,CRITICAL
2025-06-03T12:49:44Z,19528,80,UDP,DROP,2169,9984,CRITICAL
2025-06-01T17:46:25Z,19612,8080,UDP,ALLOW,1756,6896,MEDIUM
2025-06-01T22:00:31Z,60481,25,ICMP,BLOCK,4469,3210,HIGH
2025-06-03T22:06:24Z,51010,443,TCP,BLOCK,2106,9848,MEDIUM
2025-06-02T14:59:16Z,11851,443,TCP,ALLOW,2800,1357,LOW
2025-06-02T03:38:00Z,18174,3306,UDP,ALLOW,3252,4785,HIGH
2025-06-04T18:29:52Z,50183,80,UDP,DROP,1914,246,HIGH
2025-06-03T08:30:05Z,16466,25,TCP,BLOCK,1800,3340,LOW
2025-06-04T20:56:33Z,16165,3306,TCP,ALLOW,4640,4474,HIGH
2025-06-02T17:19:37Z,32335,8080,ICMP,BLOCK,2954,14648,LOW
2025-06-01T11:37:23Z,11137,53,TCP,DROP,2480,1636,LOW
2025-06-02T06:11:03Z,4291,3306,UDP,ALLOW,4003,2260,HIGH
2025-06-04T18:34:27Z,15944,22,UDP,ALLOW,988,14779,MEDIUM
2025-06-01T00:21:10Z,13589,443,UDP,ALLOW,1995,2375,LOW
2025-06-02T16:49:10Z,19744,21,UDP,BLOCK,2488,3842,CRITICAL
2025-06-04T00:49:59Z,33779,443,TCP,DROP,1296,2654,MEDIUM
2025-06-04T08:55:51Z,54669,443,ICMP,BLOCK,3550,4253,LOW
2025-06-02T22:58:14Z,58309,443,TCP,BLOCK,1456,100,LOW
2025-06-03T16:54:34Z,21084,3306,TCP,BLOCK,4682,14568,LOW
2025-06-04T06:46:57Z,22506,21,UDP,DROP,1132,6979,CRITICAL
2025-06-02T20:46:02Z,60257,22,UDP,DROP,901,8004,LOW
2025-06-03T14:05:09Z,57213,3306,ICMP,ALLOW,3824,2392,MEDIUM
2025-06-02T08:41:45Z,35627,443,ICMP,DROP,1631,12100,HIGH
2025-06-01T07:02:06Z,52871,8080,UDP,ALLOW,2214,14396,HIGH
2025-06-01T08:39:40Z,42871,25,TCP,BLOCK,2130,12706,CRITICAL
2025-06-02T13:54:06Z,37629,8080,ICMP,BLOCK,984,6938,HIGH
2025-06-03T21:51:44Z,10901,53,ICMP,BLOCK,2714,4683,HIGH
2025-06-01T13:49:27Z,28545,25,UDP,BLOCK,4685,10912,CRITICAL
2025-06-03T18:03:12Z,14882,21,TCP,BLOCK,4757,14493,CRITICAL
2025-06-03T08:44:07Z,62939,443,UDP,DROP,1506,13559,CRITICAL
2025-06-03T21:29:36Z,50095,53,UDP,DROP,4935,10412,MEDIUM
2025-06-03T22:23:36Z,40273,53,TCP,ALLOW,1296,262,LOW
2025-06-01T19:07:49Z,57121,443,TCP,ALLOW,2926,858,CRITICAL
2025-06-01T06:36:30Z,24230,21,TCP,ALLOW,3475,12089,LOW
2025-06-04T12:34:45Z,59617,80,ICMP,ALLOW,3660,7114,MEDIUM
2025-06-01T17:23:10Z,17660,80,UDP,ALLOW,2069,1925,HIGH
2025-06-01T13:38:11Z,28249,443,UDP,DROP,2034,1878,MEDIUM
2025-06-04T07:16:29Z,51375,8080,TCP,BLOCK,1651,472,MEDIUM
2025-06-01T21:11:40Z,38916,3306,UDP,DROP,2128,6054,HIGH
2025-06-01T13:44:47Z,17191,443,TCP,BLOCK,2774,5507,MEDIUM
2025-06-01T19:49:12Z,43212,3306,TCP,DROP,272,3432,MEDIUM
2025-06-02T04:11:45Z,30246,8080,TCP,BLOCK,3263,8854,CRITICAL
2025-06-02T18:26:55Z,38486,80,ICMP,BLOCK,1367,3144,HIGH
2025-06-01T09:29:56Z,41672,21,TCP,BLOCK,4825,14582,CRITICAL
2025-06-04T06:55:27Z,31442,22,ICMP,DROP,4245,6133,LOW
2025-06-01T10:55:12Z,53802,3306,UDP,ALLOW,882,3265,HIGH
2025-06-01T17:41:53Z,58712,3306,TCP,DROP,1436,13724,HIGH
2025-06-02T09:53:13Z,36803,25,UDP,BLOCK,2017,7744,MEDIUM
2025-06-02T19:09:59Z,43915,21,UDP,BLOCK,2553,12123,LOW
2025-06-01T18:14:53Z,23148,25,TCP,DROP,1783,6604,CRITICAL
2025-06-03T00:11:24Z,50816,22,UDP,BLOCK,3347,6979,MEDIUM
2025-06-04T09:57:37Z,60294,8080,UDP,ALLOW,2210,9402,LOW
2025-06-04T08:20:26Z,38155,53,TCP,DROP,3269,9337,LOW
2025-06-02T04:40:48Z,38303,8080,ICMP,BLOCK,803,3914,MEDIUM
2025-06-01T19:15:03Z,45232,25,ICMP,DROP,3582,4261,CRITICAL
2025-06-02T22:02:20Z,2465,21,TCP,DROP,3657,13867,MEDIUM
2025-06-02T09:22:35Z,9852,21,ICMP,DROP,1732,7802,CRITICAL
2025-06-04T04:28:30Z,18247,21,TCP,BLOCK,4766,9925,LOW
2025-06-03T18:59:33Z,36975,53,ICMP,BLOCK,606,5721,MEDIUM
2025-06-04T05:05:14Z,39817,443,TCP,BLOCK,4171,1574,LOW
2025-06-01T03:54:52Z,11659,53,TCP,ALLOW,4542,8976,CRITICAL
2025-06-02T20:58:16Z,35040,443,ICMP,BLOCK,954,5736,MEDIUM
2025-06-01T21:07:44Z,6697,3306,UDP,DROP,3543,1537,MEDIUM
2025-06-01T11:56:01Z,28089,53,TCP,ALLOW,756,6968,CRITICAL
2025-06-03T08:39:03Z,62323,25,TCP,BLOCK,1666,9174,HIGH
2025-06-04T13:31:34Z,10138,443,ICMP,ALLOW,3619,11841,CRITICAL
2025-06-03T18:22:34Z,62991,8080,ICMP,BLOCK,4665,14554,CRITICAL
2025-06-03T15:52:21Z,46118,25,ICMP,DROP,1233,14902,LOW
2025-06-01T08:48:00Z,36519,22,ICMP,DROP,2461,14778,MEDIUM
2025-06-01T21:44:11Z,11612,3306,UDP,BLOCK,2970,11662,MEDIUM
2025-06-04T05:19:00Z,54427,8080,TCP,ALLOW,2742,732,LOW
2025-06-02T19:28:31Z,22256,25,TCP,ALLOW,1674,5693,LOW
2025-06-01T13:12:22Z,13140,22,TCP,ALLOW,791,3130,HIGH
2025-06-03T21:25:32Z,60223,25,UDP,ALLOW,2433,186,CRITICAL
2025-06-02T13:11:25Z,14532,53,TCP,DROP,3991,12925,MEDIUM
2025-06-03T06:30:32Z,23867,53,ICMP,ALLOW,1097,12863,LOW
2025-06-01T20:44:21Z,13500,3306,TCP,DROP,229,2047,CRITICAL
2025-06-01T11:38:48Z,60892,443,TCP,ALLOW,4708,10614,LOW
2025-06-04T21:41:51Z,62883,21,ICMP,BLOCK,4843,8434,HIGH
